! Num of CLM soil layers (for soil hydrology)
clm_nlevsoi 10

! Num of CLM ground layers (for soil heat transport)
clm_nlevgrnd 15

! Num of CLM layers mapped
clm_nlev_mapped 10

! Num of PFLOTRAN soil layers
pflotran_nlev 10

! Num of PFLOTRAN soil layers mapped
pflotran_nlev_mapped 10

! Num of weights
num_weights 2000

! FORMAT:
! clm_cell_idx pf_cell_idx weight
!
! Note: 'pf_cell_idx' and 'clm_cell_idx' are in natural-order
!
283 1429 1.000000
284 1229 1.000000
285 1029 1.000000
286 829 1.000000
287 629 1.000000
288 429 1.000000
289 229 1.000000
290 29 1.000000
291 1830 1.000000
292 1630 1.000000
293 1430 1.000000
294 1230 1.000000
295 1030 1.000000
296 830 1.000000
297 630 1.000000
298 430 1.000000
299 230 1.000000
300 30 1.000000
301 1831 1.000000
302 1631 1.000000
303 1431 1.000000
304 1231 1.000000
305 1031 1.000000
306 831 1.000000
307 631 1.000000
308 431 1.000000
309 231 1.000000
310 31 1.000000
311 1832 1.000000
312 1632 1.000000
313 1432 1.000000
314 1232 1.000000
315 1032 1.000000
316 832 1.000000
317 632 1.000000
318 432 1.000000
319 232 1.000000
320 32 1.000000
321 1833 1.000000
322 1633 1.000000
323 1433 1.000000
324 1233 1.000000
325 1033 1.000000
326 833 1.000000
327 633 1.000000
328 433 1.000000
329 233 1.000000
330 33 1.000000
331 1834 1.000000
332 1634 1.000000
333 1434 1.000000
334 1234 1.000000
335 1034 1.000000
336 834 1.000000
337 634 1.000000
338 434 1.000000
339 234 1.000000
340 34 1.000000
341 1835 1.000000
342 1635 1.000000
343 1435 1.000000
344 1235 1.000000
345 1035 1.000000
346 835 1.000000
347 635 1.000000
348 435 1.000000
349 235 1.000000
350 35 1.000000
351 1836 1.000000
352 1636 1.000000
353 1436 1.000000
354 1236 1.000000
355 1036 1.000000
356 836 1.000000
357 636 1.000000
358 436 1.000000
359 236 1.000000
360 36 1.000000
361 1837 1.000000
362 1637 1.000000
363 1437 1.000000
364 1237 1.000000
365 1037 1.000000
366 837 1.000000
367 637 1.000000
368 437 1.000000
369 237 1.000000
370 37 1.000000
371 1838 1.000000
372 1638 1.000000
373 1438 1.000000
374 1238 1.000000
375 1038 1.000000
376 838 1.000000
377 638 1.000000
378 438 1.000000
379 238 1.000000
380 38 1.000000
381 1839 1.000000
382 1639 1.000000
383 1439 1.000000
384 1239 1.000000
385 1039 1.000000
386 839 1.000000
387 639 1.000000
388 439 1.000000
389 239 1.000000
390 39 1.000000
391 1840 1.000000
392 1640 1.000000
393 1440 1.000000
394 1240 1.000000
395 1040 1.000000
396 840 1.000000
397 640 1.000000
398 440 1.000000
399 240 1.000000
400 40 1.000000
401 1841 1.000000
402 1641 1.000000
403 1441 1.000000
404 1241 1.000000
405 1041 1.000000
406 841 1.000000
407 641 1.000000
408 441 1.000000
409 241 1.000000
410 41 1.000000
411 1842 1.000000
412 1642 1.000000
413 1442 1.000000
414 1242 1.000000
415 1042 1.000000
416 842 1.000000
417 642 1.000000
418 442 1.000000
419 242 1.000000
420 42 1.000000
421 1843 1.000000
422 1643 1.000000
423 1443 1.000000
424 1243 1.000000
425 1043 1.000000
426 843 1.000000
427 643 1.000000
428 443 1.000000
429 243 1.000000
430 43 1.000000
431 1844 1.000000
432 1644 1.000000
433 1444 1.000000
434 1244 1.000000
435 1044 1.000000
436 844 1.000000
437 644 1.000000
438 444 1.000000
439 244 1.000000
440 44 1.000000
441 1845 1.000000
442 1645 1.000000
443 1445 1.000000
444 1245 1.000000
445 1045 1.000000
446 845 1.000000
447 645 1.000000
448 445 1.000000
449 245 1.000000
450 45 1.000000
451 1846 1.000000
452 1646 1.000000
453 1446 1.000000
454 1246 1.000000
455 1046 1.000000
456 846 1.000000
457 646 1.000000
458 446 1.000000
459 246 1.000000
460 46 1.000000
461 1847 1.000000
462 1647 1.000000
463 1447 1.000000
464 1247 1.000000
465 1047 1.000000
466 847 1.000000
467 647 1.000000
468 447 1.000000
469 247 1.000000
470 47 1.000000
471 1848 1.000000
472 1648 1.000000
473 1448 1.000000
474 1248 1.000000
475 1048 1.000000
476 848 1.000000
477 648 1.000000
478 448 1.000000
479 248 1.000000
480 48 1.000000
481 1849 1.000000
482 1649 1.000000
483 1449 1.000000
484 1249 1.000000
485 1049 1.000000
486 849 1.000000
487 649 1.000000
488 449 1.000000
489 249 1.000000
490 49 1.000000
491 1850 1.000000
492 1650 1.000000
493 1450 1.000000
494 1250 1.000000
495 1050 1.000000
496 850 1.000000
497 650 1.000000
498 450 1.000000
499 250 1.000000
500 50 1.000000
501 1851 1.000000
502 1651 1.000000
503 1451 1.000000
504 1251 1.000000
505 1051 1.000000
506 851 1.000000
507 651 1.000000
508 451 1.000000
509 251 1.000000
510 51 1.000000
511 1852 1.000000
512 1652 1.000000
513 1452 1.000000
514 1252 1.000000
515 1052 1.000000
516 852 1.000000
517 652 1.000000
518 452 1.000000
519 252 1.000000
520 52 1.000000
521 1853 1.000000
522 1653 1.000000
523 1453 1.000000
524 1253 1.000000
525 1053 1.000000
526 853 1.000000
527 653 1.000000
528 453 1.000000
529 253 1.000000
530 53 1.000000
531 1854 1.000000
532 1654 1.000000
533 1454 1.000000
534 1254 1.000000
535 1054 1.000000
536 854 1.000000
537 654 1.000000
538 454 1.000000
539 254 1.000000
540 54 1.000000
541 1855 1.000000
542 1655 1.000000
543 1455 1.000000
544 1255 1.000000
545 1055 1.000000
546 855 1.000000
547 655 1.000000
548 455 1.000000
549 255 1.000000
550 55 1.000000
551 1856 1.000000
552 1656 1.000000
553 1456 1.000000
554 1256 1.000000
555 1056 1.000000
556 856 1.000000
557 656 1.000000
558 456 1.000000
559 256 1.000000
560 56 1.000000
561 1857 1.000000
562 1657 1.000000
563 1457 1.000000
564 1257 1.000000
565 1057 1.000000
566 857 1.000000
567 657 1.000000
568 457 1.000000
569 257 1.000000
570 57 1.000000
571 1858 1.000000
572 1658 1.000000
573 1458 1.000000
574 1258 1.000000
575 1058 1.000000
576 858 1.000000
577 658 1.000000
578 458 1.000000
579 258 1.000000
580 58 1.000000
581 1859 1.000000
582 1659 1.000000
583 1459 1.000000
584 1259 1.000000
585 1059 1.000000
586 859 1.000000
587 659 1.000000
588 459 1.000000
589 259 1.000000
590 59 1.000000
591 1860 1.000000
592 1660 1.000000
593 1460 1.000000
594 1260 1.000000
595 1060 1.000000
596 860 1.000000
597 660 1.000000
598 460 1.000000
599 260 1.000000
600 60 1.000000
601 1861 1.000000
602 1661 1.000000
603 1461 1.000000
604 1261 1.000000
605 1061 1.000000
606 861 1.000000
607 661 1.000000
608 461 1.000000
609 261 1.000000
610 61 1.000000
611 1862 1.000000
612 1662 1.000000
613 1462 1.000000
614 1262 1.000000
615 1062 1.000000
616 862 1.000000
617 662 1.000000
618 462 1.000000
619 262 1.000000
620 62 1.000000
621 1863 1.000000
622 1663 1.000000
623 1463 1.000000
624 1263 1.000000
625 1063 1.000000
626 863 1.000000
627 663 1.000000
628 463 1.000000
629 263 1.000000
630 63 1.000000
631 1864 1.000000
632 1664 1.000000
633 1464 1.000000
634 1264 1.000000
635 1064 1.000000
636 864 1.000000
637 664 1.000000
638 464 1.000000
639 264 1.000000
640 64 1.000000
641 1865 1.000000
642 1665 1.000000
643 1465 1.000000
644 1265 1.000000
645 1065 1.000000
646 865 1.000000
647 665 1.000000
648 465 1.000000
649 265 1.000000
650 65 1.000000
651 1866 1.000000
652 1666 1.000000
653 1466 1.000000
654 1266 1.000000
655 1066 1.000000
656 866 1.000000
657 666 1.000000
658 466 1.000000
659 266 1.000000
660 66 1.000000
661 1867 1.000000
662 1667 1.000000
663 1467 1.000000
664 1267 1.000000
665 1067 1.000000
666 867 1.000000
667 667 1.000000
668 467 1.000000
669 267 1.000000
670 67 1.000000
671 1868 1.000000
672 1668 1.000000
673 1468 1.000000
674 1268 1.000000
675 1068 1.000000
676 868 1.000000
677 668 1.000000
678 468 1.000000
679 268 1.000000
680 68 1.000000
681 1869 1.000000
682 1669 1.000000
683 1469 1.000000
684 1269 1.000000
685 1069 1.000000
686 869 1.000000
687 669 1.000000
688 469 1.000000
689 269 1.000000
690 69 1.000000
691 1870 1.000000
692 1670 1.000000
693 1470 1.000000
694 1270 1.000000
695 1070 1.000000
696 870 1.000000
697 670 1.000000
698 470 1.000000
699 270 1.000000
700 70 1.000000
701 1871 1.000000
702 1671 1.000000
703 1471 1.000000
704 1271 1.000000
705 1071 1.000000
706 871 1.000000
707 671 1.000000
708 471 1.000000
709 271 1.000000
710 71 1.000000
711 1872 1.000000
712 1672 1.000000
713 1472 1.000000
714 1272 1.000000
715 1072 1.000000
716 872 1.000000
717 672 1.000000
718 472 1.000000
719 272 1.000000
720 72 1.000000
721 1873 1.000000
722 1673 1.000000
723 1473 1.000000
724 1273 1.000000
725 1073 1.000000
726 873 1.000000
727 673 1.000000
728 473 1.000000
729 273 1.000000
730 73 1.000000
731 1874 1.000000
732 1674 1.000000
733 1474 1.000000
734 1274 1.000000
735 1074 1.000000
736 874 1.000000
737 674 1.000000
738 474 1.000000
739 274 1.000000
740 74 1.000000
741 1875 1.000000
742 1675 1.000000
743 1475 1.000000
744 1275 1.000000
745 1075 1.000000
746 875 1.000000
747 675 1.000000
748 475 1.000000
749 275 1.000000
750 75 1.000000
751 1876 1.000000
752 1676 1.000000
753 1476 1.000000
754 1276 1.000000
755 1076 1.000000
756 876 1.000000
757 676 1.000000
758 476 1.000000
759 276 1.000000
760 76 1.000000
761 1877 1.000000
762 1677 1.000000
763 1477 1.000000
764 1277 1.000000
765 1077 1.000000
766 877 1.000000
767 677 1.000000
768 477 1.000000
769 277 1.000000
770 77 1.000000
771 1878 1.000000
772 1678 1.000000
773 1478 1.000000
774 1278 1.000000
775 1078 1.000000
776 878 1.000000
777 678 1.000000
778 478 1.000000
779 278 1.000000
780 78 1.000000
781 1879 1.000000
782 1679 1.000000
783 1479 1.000000
784 1279 1.000000
785 1079 1.000000
786 879 1.000000
787 679 1.000000
788 479 1.000000
789 279 1.000000
790 79 1.000000
791 1880 1.000000
792 1680 1.000000
793 1480 1.000000
794 1280 1.000000
795 1080 1.000000
796 880 1.000000
797 680 1.000000
798 480 1.000000
799 280 1.000000
800 80 1.000000
801 1881 1.000000
802 1681 1.000000
803 1481 1.000000
804 1281 1.000000
805 1081 1.000000
806 881 1.000000
807 681 1.000000
808 481 1.000000
809 281 1.000000
810 81 1.000000
811 1882 1.000000
812 1682 1.000000
813 1482 1.000000
814 1282 1.000000
815 1082 1.000000
816 882 1.000000
817 682 1.000000
818 482 1.000000
819 282 1.000000
820 82 1.000000
821 1883 1.000000
822 1683 1.000000
823 1483 1.000000
824 1283 1.000000
825 1083 1.000000
826 883 1.000000
827 683 1.000000
828 483 1.000000
829 283 1.000000
830 83 1.000000
831 1884 1.000000
832 1684 1.000000
833 1484 1.000000
834 1284 1.000000
835 1084 1.000000
836 884 1.000000
837 684 1.000000
838 484 1.000000
839 284 1.000000
840 84 1.000000
841 1885 1.000000
842 1685 1.000000
843 1485 1.000000
844 1285 1.000000
845 1085 1.000000
846 885 1.000000
847 685 1.000000
848 485 1.000000
849 285 1.000000
850 85 1.000000
851 1886 1.000000
852 1686 1.000000
853 1486 1.000000
854 1286 1.000000
855 1086 1.000000
856 886 1.000000
857 686 1.000000
858 486 1.000000
859 286 1.000000
860 86 1.000000
861 1887 1.000000
862 1687 1.000000
863 1487 1.000000
864 1287 1.000000
865 1087 1.000000
866 887 1.000000
867 687 1.000000
868 487 1.000000
869 287 1.000000
870 87 1.000000
871 1888 1.000000
872 1688 1.000000
873 1488 1.000000
874 1288 1.000000
875 1088 1.000000
876 888 1.000000
877 688 1.000000
878 488 1.000000
879 288 1.000000
880 88 1.000000
881 1889 1.000000
882 1689 1.000000
883 1489 1.000000
884 1289 1.000000
885 1089 1.000000
886 889 1.000000
887 689 1.000000
888 489 1.000000
889 289 1.000000
890 89 1.000000
891 1890 1.000000
892 1690 1.000000
893 1490 1.000000
894 1290 1.000000
895 1090 1.000000
896 890 1.000000
897 690 1.000000
898 490 1.000000
899 290 1.000000
900 90 1.000000
901 1891 1.000000
902 1691 1.000000
903 1491 1.000000
904 1291 1.000000
905 1091 1.000000
906 891 1.000000
907 691 1.000000
908 491 1.000000
909 291 1.000000
910 91 1.000000
911 1892 1.000000
912 1692 1.000000
913 1492 1.000000
914 1292 1.000000
915 1092 1.000000
916 892 1.000000
917 692 1.000000
918 492 1.000000
919 292 1.000000
920 92 1.000000
921 1893 1.000000
922 1693 1.000000
923 1493 1.000000
924 1293 1.000000
925 1093 1.000000
926 893 1.000000
927 693 1.000000
928 493 1.000000
929 293 1.000000
930 93 1.000000
931 1894 1.000000
932 1694 1.000000
933 1494 1.000000
934 1294 1.000000
935 1094 1.000000
936 894 1.000000
937 694 1.000000
938 494 1.000000
939 294 1.000000
940 94 1.000000
941 1895 1.000000
942 1695 1.000000
943 1495 1.000000
944 1295 1.000000
945 1095 1.000000
946 895 1.000000
947 695 1.000000
948 495 1.000000
949 295 1.000000
950 95 1.000000
951 1896 1.000000
952 1696 1.000000
953 1496 1.000000
954 1296 1.000000
955 1096 1.000000
956 896 1.000000
957 696 1.000000
958 496 1.000000
959 296 1.000000
960 96 1.000000
961 1897 1.000000
962 1697 1.000000
963 1497 1.000000
964 1297 1.000000
965 1097 1.000000
966 897 1.000000
967 697 1.000000
968 497 1.000000
969 297 1.000000
970 97 1.000000
971 1898 1.000000
972 1698 1.000000
973 1498 1.000000
974 1298 1.000000
975 1098 1.000000
976 898 1.000000
977 698 1.000000
978 498 1.000000
979 298 1.000000
980 98 1.000000
981 1899 1.000000
982 1699 1.000000
983 1499 1.000000
984 1299 1.000000
985 1099 1.000000
986 899 1.000000
987 699 1.000000
988 499 1.000000
989 299 1.000000
990 99 1.000000
991 1900 1.000000
992 1700 1.000000
993 1500 1.000000
994 1300 1.000000
995 1100 1.000000
996 900 1.000000
997 700 1.000000
998 500 1.000000
999 300 1.000000
1000 100 1.000000
1001 1901 1.000000
1002 1701 1.000000
1003 1501 1.000000
1004 1301 1.000000
1005 1101 1.000000
1006 901 1.000000
1007 701 1.000000
1008 501 1.000000
1009 301 1.000000
1010 101 1.000000
1011 1902 1.000000
1012 1702 1.000000
1013 1502 1.000000
1014 1302 1.000000
1015 1102 1.000000
1016 902 1.000000
1017 702 1.000000
1018 502 1.000000
1019 302 1.000000
1020 102 1.000000
1021 1903 1.000000
1022 1703 1.000000
1023 1503 1.000000
1024 1303 1.000000
1025 1103 1.000000
1026 903 1.000000
1027 703 1.000000
1028 503 1.000000
1029 303 1.000000
1030 103 1.000000
1031 1904 1.000000
1032 1704 1.000000
1033 1504 1.000000
1034 1304 1.000000
1035 1104 1.000000
1036 904 1.000000
1037 704 1.000000
1038 504 1.000000
1039 304 1.000000
1040 104 1.000000
1041 1905 1.000000
1042 1705 1.000000
1043 1505 1.000000
1044 1305 1.000000
1045 1105 1.000000
1046 905 1.000000
1047 705 1.000000
1048 505 1.000000
1049 305 1.000000
1050 105 1.000000
1051 1906 1.000000
1052 1706 1.000000
1053 1506 1.000000
1054 1306 1.000000
1055 1106 1.000000
1056 906 1.000000
1057 706 1.000000
1058 506 1.000000
1059 306 1.000000
1060 106 1.000000
1061 1907 1.000000
1062 1707 1.000000
1063 1507 1.000000
1064 1307 1.000000
1065 1107 1.000000
1066 907 1.000000
1067 707 1.000000
1068 507 1.000000
1069 307 1.000000
1070 107 1.000000
1071 1908 1.000000
1072 1708 1.000000
1073 1508 1.000000
1074 1308 1.000000
1075 1108 1.000000
1076 908 1.000000
1077 708 1.000000
1078 508 1.000000
1079 308 1.000000
1080 108 1.000000
1081 1909 1.000000
1082 1709 1.000000
1083 1509 1.000000
1084 1309 1.000000
1085 1109 1.000000
1086 909 1.000000
1087 709 1.000000
1088 509 1.000000
1089 309 1.000000
1090 109 1.000000
1091 1910 1.000000
1092 1710 1.000000
1093 1510 1.000000
1094 1310 1.000000
1095 1110 1.000000
1096 910 1.000000
1097 710 1.000000
1098 510 1.000000
1099 310 1.000000
1100 110 1.000000
1101 1911 1.000000
1102 1711 1.000000
1103 1511 1.000000
1104 1311 1.000000
1105 1111 1.000000
1106 911 1.000000
1107 711 1.000000
1108 511 1.000000
1109 311 1.000000
1110 111 1.000000
1111 1912 1.000000
1112 1712 1.000000
1113 1512 1.000000
1114 1312 1.000000
1115 1112 1.000000
1116 912 1.000000
1117 712 1.000000
1118 512 1.000000
1119 312 1.000000
1120 112 1.000000
1121 1913 1.000000
1122 1713 1.000000
1123 1513 1.000000
1124 1313 1.000000
1125 1113 1.000000
1126 913 1.000000
1127 713 1.000000
1128 513 1.000000
1129 313 1.000000
1130 113 1.000000
1131 1914 1.000000
1132 1714 1.000000
1133 1514 1.000000
1134 1314 1.000000
1135 1114 1.000000
1136 914 1.000000
1137 714 1.000000
1138 514 1.000000
1139 314 1.000000
1140 114 1.000000
1141 1915 1.000000
1142 1715 1.000000
1143 1515 1.000000
1144 1315 1.000000
1145 1115 1.000000
1146 915 1.000000
1147 715 1.000000
1148 515 1.000000
1149 315 1.000000
1150 115 1.000000
1151 1916 1.000000
1152 1716 1.000000
1153 1516 1.000000
1154 1316 1.000000
1155 1116 1.000000
1156 916 1.000000
1157 716 1.000000
1158 516 1.000000
1159 316 1.000000
1160 116 1.000000
1161 1917 1.000000
1162 1717 1.000000
1163 1517 1.000000
1164 1317 1.000000
1165 1117 1.000000
1166 917 1.000000
1167 717 1.000000
1168 517 1.000000
1169 317 1.000000
1170 117 1.000000
1171 1918 1.000000
1172 1718 1.000000
1173 1518 1.000000
1174 1318 1.000000
1175 1118 1.000000
1176 918 1.000000
1177 718 1.000000
1178 518 1.000000
1179 318 1.000000
1180 118 1.000000
1181 1919 1.000000
1182 1719 1.000000
1183 1519 1.000000
1184 1319 1.000000
1185 1119 1.000000
1186 919 1.000000
1187 719 1.000000
1188 519 1.000000
1189 319 1.000000
1190 119 1.000000
1191 1920 1.000000
1192 1720 1.000000
1193 1520 1.000000
1194 1320 1.000000
1195 1120 1.000000
1196 920 1.000000
1197 720 1.000000
1198 520 1.000000
1199 320 1.000000
1200 120 1.000000
1201 1921 1.000000
1202 1721 1.000000
1203 1521 1.000000
1204 1321 1.000000
1205 1121 1.000000
1206 921 1.000000
1207 721 1.000000
1208 521 1.000000
1209 321 1.000000
1210 121 1.000000
1211 1922 1.000000
1212 1722 1.000000
1213 1522 1.000000
1214 1322 1.000000
1215 1122 1.000000
1216 922 1.000000
1217 722 1.000000
1218 522 1.000000
1219 322 1.000000
1220 122 1.000000
1221 1923 1.000000
1222 1723 1.000000
1223 1523 1.000000
1224 1323 1.000000
1225 1123 1.000000
1226 923 1.000000
1227 723 1.000000
1228 523 1.000000
1229 323 1.000000
1230 123 1.000000
1231 1924 1.000000
1232 1724 1.000000
1233 1524 1.000000
1234 1324 1.000000
1235 1124 1.000000
1236 924 1.000000
1237 724 1.000000
1238 524 1.000000
1239 324 1.000000
1240 124 1.000000
1241 1925 1.000000
1242 1725 1.000000
1243 1525 1.000000
1244 1325 1.000000
1245 1125 1.000000
1246 925 1.000000
1247 725 1.000000
1248 525 1.000000
1249 325 1.000000
1250 125 1.000000
1251 1926 1.000000
1252 1726 1.000000
1253 1526 1.000000
1254 1326 1.000000
1255 1126 1.000000
1256 926 1.000000
1257 726 1.000000
1258 526 1.000000
1259 326 1.000000
1260 126 1.000000
1261 1927 1.000000
1262 1727 1.000000
1263 1527 1.000000
1264 1327 1.000000
1265 1127 1.000000
1266 927 1.000000
1267 727 1.000000
1268 527 1.000000
1269 327 1.000000
1270 127 1.000000
1271 1928 1.000000
1272 1728 1.000000
1273 1528 1.000000
1274 1328 1.000000
1275 1128 1.000000
1276 928 1.000000
1277 728 1.000000
1278 528 1.000000
1279 328 1.000000
1280 128 1.000000
1281 1929 1.000000
1282 1729 1.000000
1283 1529 1.000000
1284 1329 1.000000
1285 1129 1.000000
1286 929 1.000000
1287 729 1.000000
1288 529 1.000000
1289 329 1.000000
1290 129 1.000000
1291 1930 1.000000
1292 1730 1.000000
1293 1530 1.000000
1294 1330 1.000000
1295 1130 1.000000
1296 930 1.000000
1297 730 1.000000
1298 530 1.000000
1299 330 1.000000
1300 130 1.000000
1301 1931 1.000000
1302 1731 1.000000
1303 1531 1.000000
1304 1331 1.000000
1305 1131 1.000000
1306 931 1.000000
1307 731 1.000000
1308 531 1.000000
1309 331 1.000000
1310 131 1.000000
1311 1932 1.000000
1312 1732 1.000000
1313 1532 1.000000
1314 1332 1.000000
1315 1132 1.000000
1316 932 1.000000
1317 732 1.000000
1318 532 1.000000
1319 332 1.000000
1320 132 1.000000
1321 1933 1.000000
1322 1733 1.000000
1323 1533 1.000000
1324 1333 1.000000
1325 1133 1.000000
1326 933 1.000000
1327 733 1.000000
1328 533 1.000000
1329 333 1.000000
1330 133 1.000000
1331 1934 1.000000
1332 1734 1.000000
1333 1534 1.000000
1334 1334 1.000000
1335 1134 1.000000
1336 934 1.000000
1337 734 1.000000
1338 534 1.000000
1339 334 1.000000
1340 134 1.000000
1341 1935 1.000000
1342 1735 1.000000
1343 1535 1.000000
1344 1335 1.000000
1345 1135 1.000000
1346 935 1.000000
1347 735 1.000000
1348 535 1.000000
1349 335 1.000000
1350 135 1.000000
1351 1936 1.000000
1352 1736 1.000000
1353 1536 1.000000
1354 1336 1.000000
1355 1136 1.000000
1356 936 1.000000
1357 736 1.000000
1358 536 1.000000
1359 336 1.000000
1360 136 1.000000
1361 1937 1.000000
1362 1737 1.000000
1363 1537 1.000000
1364 1337 1.000000
1365 1137 1.000000
1366 937 1.000000
1367 737 1.000000
1368 537 1.000000
1369 337 1.000000
1370 137 1.000000
1371 1938 1.000000
1372 1738 1.000000
1373 1538 1.000000
1374 1338 1.000000
1375 1138 1.000000
1376 938 1.000000
1377 738 1.000000
1378 538 1.000000
1379 338 1.000000
1380 138 1.000000
1381 1939 1.000000
1382 1739 1.000000
1383 1539 1.000000
